"Query.Mass","Matched.Compound","Matched.Form","Mass.Diff"
"246.01391","C01252","M+K[1+]","0.00206646677000322"
"81.05781","C00398","M+2H[2+]","0.00053353323001204"
"81.05781","C00652","M-HCOONa+H[1+]","0.000733533229990257"
"81.05781","C00684","M-HCOONa+H[1+]","0.000733533229990257"
"81.05781","C00815","M-HCOONa+H[1+]","0.000733533229990257"
"81.05781","C01087","M-HCOONa+H[1+]","0.000733533229990257"
"81.05781","C01114","M-HCOONa+H[1+]","0.000733533229990257"
"268.13054","C01550","M+H[1+]","0.00136353323000549"
"268.13054","C01416","M-H4O2+H[1+]","0.00263646677001361"
"268.13054","C01516","M-H2O+H[1+]","0.00263646677001361"
"268.13054","C01851","M-H4O2+H[1+]","0.00263646677001361"
"418.32268","C01301","M-NH3+H[1+]","0.0023035332299628"
"379.13744","C01512","M(S34)+H[1+]","0.00253646676998187"
"178.07805","C02123","M(C13)+H[1+]","0.00112646677001749"
"178.07805","C02035","M+H+Na[2+]","0.00142646677002745"
"178.07805","C02078","M+H+Na[2+]","0.000573533229982104"
"224.10464","C00884","M-NH3+H[1+]","0.00166353322998702"
"224.10464","C01262","M-NH3+H[1+]","0.00166353322998702"
"224.10464","C00239","M-HCOOK+H[1+]","0.00176353322999034"
"129.04247","C01877","M[1+]","0.00012999999998442"
"129.04247","C01879","M[1+]","0.00012999999998442"
"164.11993","C00219","M+H+Na[2+]","0.00155353322998053"
"168.05337","C00588","M-NH3+H[1+]","0.00130646677001778"
"153.05366","C00314","M-NH3+H[1+]","0.00101646677001099"
"153.05366","C00547","M-NH3+H[1+]","0.00101646677001099"
"153.05366","C00642","M+H[1+]","0.000916466770007673"
"153.05366","C00755","M+H[1+]","0.000916466770007673"
"153.05366","C01983","M+H[1+]","0.000916466770007673"
"153.05366","C01984","M+H[1+]","0.000916466770007673"
"153.05366","C02181","M+H[1+]","0.000916466770007673"
"153.05366","C00233","M+Na[1+]","0.00138353323001184"
"153.05366","C00482","M-C3H4O2+H[1+]","0.00101646676998257"
"153.05366","C00557","M+HCOONa[1+]","0.00148353323001515"
"153.05366","C00671","M+Na[1+]","0.00138353323001184"
"153.05366","C00902","M+Na[1+]","0.00138353323001184"
"153.05366","C01012","M+Na[1+]","0.00138353323001184"
"153.05366","C01179","M-CO+H[1+]","0.000916466770007673"
"153.05366","C01197","M-CO+H[1+]","0.000916466770007673"
"153.05366","C01207","M-HCOOH+H[1+]","0.00101646676998257"
"153.05366","C01405","M-CO+H[1+]","0.000916466770007673"
"153.05366","C01481","M-CO+H[1+]","0.000916466770007673"
"153.05366","C02122","M+Na[1+]","0.00138353323001184"
"153.05366","C02129","M+Na[1+]","0.00138353323001184"
"193.08471","C01458","M-NH3+H[1+]","0.00126646677000508"
"193.08471","C02034","M+H+Na[2+]","1.64667700062182e-05"
"259.09513","C00786","M-CO+H[1+]","0.00124646676999873"
"259.09513","C01709","M-CO2+H[1+]","0.00134646677003047"
"190.08393","C01007","M+2H[2+]","0.000296466770009829"
"190.08393","C01869","M+Na[1+]","5.3533229987579e-05"
"182.05781","C00637","M+Na[1+]","0.00013353322998455"
"79.04212","C00026","M-HCOONa+H[1+]","0.000743533229993432"
"79.04212","C00747","M[1+]","7.99999999969714e-05"
"134.073","C00300","M(S34)+H[1+]","0.000423533229991335"
"134.073","C00300","M(Cl37)+H[1+]","0.000976466769998297"
"134.073","C01710","M[1+]","0.000200000000006639"
"185.08392","C00392","M(S34)+H[1+]","0.00184353322998732"
"185.08392","C00392","M(Cl37)+H[1+]","0.000443533229997684"
"185.08392","C00794","M(S34)+H[1+]","0.00184353322998732"
"185.08392","C00794","M(Cl37)+H[1+]","0.000443533229997684"
"185.08392","C01489","M(S34)+H[1+]","0.00184353322998732"
"185.08392","C01489","M(Cl37)+H[1+]","0.000443533229997684"
"185.08392","C01507","M(S34)+H[1+]","0.00184353322998732"
"185.08392","C01507","M(Cl37)+H[1+]","0.000443533229997684"
"185.08392","C01697","M(S34)+H[1+]","0.00184353322998732"
"185.08392","C01697","M(Cl37)+H[1+]","0.000443533229997684"
"185.08392","C01722","M(S34)+H[1+]","0.00184353322998732"
"185.08392","C01722","M(Cl37)+H[1+]","0.000443533229997684"
"256.07305","C00055","M-HCOONa+H[1+]","0.00127353323000534"
"224.11584","C00212","M-CO2+H[1+]","0.00156353323001213"
"224.11584","C00272","M-H2O+H[1+]","0.00166353322998702"
"224.11584","C00330","M-CO2+H[1+]","0.00156353323001213"
"224.11584","C00559","M-CO+H[1+]","0.00176353322999034"
"111.06834","C00198","M-HCOONa+H[1+]","0.000763533230013991"
"111.06834","C00204","M-HCOONa+H[1+]","0.000763533230013991"
"111.06834","C00273","M-HCOONa+H[1+]","0.000763533230013991"
"111.06834","C00691","M-HCOONa+H[1+]","0.000763533230013991"
"111.06834","C01040","M-HCOONa+H[1+]","0.000763533230013991"
"111.06834","C01115","M-HCOONa+H[1+]","0.000763533230013991"
"111.06834","C01216","M-HCOONa+H[1+]","0.000763533230013991"
"96.02098","C00346","M-HCOOH+H[1+]","3.53323000013006e-06"
"96.02098","C01938","M+2H[2+]","0.000403533229999198"
"163.08569","C00328","M-HCOOH+H[1+]","0.000986466770001471"
"163.08569","C01718","M-HCOOH+H[1+]","0.000986466770001471"
"163.06656","C00604","M-H2O+H[1+]","0.0011835332300052"
"176.09484","C00780","M[1+]","0.000159999999993943"
"176.09484","C01365","M-CO+H[1+]","0.000463533230004032"
"329.18281","C00933","M+H2O+H[1+]","0.000466466769978524"
"207.05297","C00534","M+K[1+]","0.000293533229978493"
"207.05297","C01252","M[1+]","0.000230000000016162"
"122.03664","C00180","M[1+]","0.000159999999993943"
"122.03664","C00539","M[1+]","0.000159999999993943"
"122.03664","C00633","M[1+]","0.000159999999993943"
"295.1527","C00449","M+H2O+H[1+]","0.00272353322998242"
"245.06855","C00398","M+HCOOK[1+]","2.64667700093923e-05"
"179.06921","C01624","M+H[1+]","0.00106646676999844"
"179.06921","C00482","M-HCOOH+H[1+]","0.00116646677000176"
"179.06921","C01590","M+2H[2+]","0.00106646676999844"
"303.10748","C01957","M-C3H4O2+H[1+]","3.53322997170835e-06"
"251.11522","C01657","M[1+]","0.00058000000001357"
"176.05441","C01042","M+H[1+]","0.000966466770023544"
"176.05441","C01045","M+H[1+]","0.000966466770023544"
"176.05441","C00499","M[1+]","0.000190000000003465"
"142.07813","C01279","M(S34)+H[1+]","0.000453533229972436"
"142.07813","C01279","M(Cl37)+H[1+]","0.000946466770017196"
"142.07813","C01929","M(S34)+H[1+]","0.000453533229972436"
"142.07813","C01929","M(Cl37)+H[1+]","0.000946466770017196"
"258.06693","C00774","M-NH3+H[1+]","0.00205353323002555"
"199.08437","C00780","M+Na[1+]","9.35332300002756e-05"
"199.08437","C01993","M-HCOONa+H[1+]","0.00060646676999454"
"275.12651","C01121","M-HCOONa+H[1+]","0.00133353322996754"
"275.12651","C01588","M+HCOONa[1+]","0.00113353323001775"
"275.12651","C01699","M-C3H4O2+H[1+]","0.00126646677000508"
"275.12651","C02185","M+HCOONa[1+]","0.00113353323001775"
"197.11637","C01223","M-H2O+H[1+]","0.000493533229985132"
"197.11637","C01545","M+HCOONa[1+]","0.00159353322996481"
"520.3015","C01747","M+NaCl[1+]","0.000323533230016437"
"274.08349","C00774","M[1+]","0.00060999999999467"
"274.08349","C01863","M+2H[2+]","8.64667700284372e-05"
"259.1779","C00761","M-HCOOK+H[1+]","0.000423533229991335"
"285.13613","C01516","M[1+]","0.000370000000032178"
"178.11051","C01056","M[1+]","9.00000000001455e-05"
"356.0977","C01313","M(C13)+H[1+]","0.00157646677001821"
"295.13164","C01701","M-CO2+H[1+]","0.00123646677002398"
"162.07181","C00637","M(S34)+H[1+]","0.00033353322999119"
"162.07181","C00637","M(Cl37)+H[1+]","0.00106646676999844"
"202.1429","C01404","M[1+]","0.00010000000000332"
"275.13655","C00089","M-HCOONa+H[1+]","0.000473533229978784"
"275.13655","C00185","M-HCOONa+H[1+]","0.000473533229978784"
"275.13655","C00208","M-HCOONa+H[1+]","0.000473533229978784"
"275.13655","C00243","M-HCOONa+H[1+]","0.000473533229978784"
"275.13655","C00252","M-HCOONa+H[1+]","0.000473533229978784"
"275.13655","C00897","M-HCOONa+H[1+]","0.000473533229978784"
"275.13655","C01083","M-HCOONa+H[1+]","0.000473533229978784"
"275.13655","C01235","M-HCOONa+H[1+]","0.000473533229978784"
"275.13655","C01518","M-HCOONa+H[1+]","0.000473533229978784"
"275.13655","C01711","M-HCOONa+H[1+]","0.000473533229978784"
"275.13655","C01725","M-HCOONa+H[1+]","0.000473533229978784"
"275.13655","C01728","M-HCOONa+H[1+]","0.000473533229978784"
"275.13655","C01742","M-HCOONa+H[1+]","0.000473533229978784"
"275.13655","C01970","M-HCOONa+H[1+]","0.000473533229978784"
"275.13655","C01971","M-HCOONa+H[1+]","0.000473533229978784"
"275.13655","C02048","M-HCOONa+H[1+]","0.000473533229978784"
"335.17261","C01007","M-CO2+H[1+]","0.00123353322999264"
"335.17261","C02151","M-H2O+H[1+]","0.00276646676996961"
"216.02505","C00430","M+HCOOK[1+]","0.00172646677000898"
"216.02505","C01015","M+HCOOK[1+]","0.00172646677000898"
"216.02505","C01073","M+HCOOK[1+]","0.00172646677000898"
"216.02505","C01110","M+HCOOK[1+]","0.00172646677000898"
"216.02505","C01157","M+HCOOK[1+]","0.00172646677000898"
"216.02505","C01165","M+HCOOK[1+]","0.00172646677000898"
"216.02505","C01693","M+Na[1+]","0.00172646677000898"
"183.05325","C00847","M[1+]","4.9999999987449e-05"
"351.16693","C01761","M+H[1+]","0.00334646677004002"
"351.16693","C01007","M-CO+H[1+]","0.000753533229953973"
"351.16693","C01226","M+NaCl[1+]","0.00274646677002011"
"411.16346","C00445","M-HCOOH+H[1+]","0.00161646677003091"
"356.23612","C01397","M[1+]","0.00342000000000553"
"389.19353","C01618","M+HCOONa[1+]","5.35332300160007e-05"
"212.10664","C01458","M(S34)+H[1+]","0.00163646677000884"
"212.10664","C01735","M-C3H4O2+H[1+]","0.000336466769994104"
"212.10664","C02010","M+2H[2+]","0.0019364667700188"
"290.07869","C00051","M-H2O+H[1+]","0.00178646676999961"
"290.07869","C01031","M-HCOOH+H[1+]","0.00188646677003135"
"290.07869","C01657","M+K[1+]","0.000113533229978202"
"237.08447","C00534","M+HCOONa[1+]","0.000106466769977942"
"237.08447","C00835","M[1+]","0.00172999999998069"
"237.08447","C01133","M[1+]","0.000429999999994379"
"201.1","C00294","M-HCOONa+H[1+]","0.000676466770045181"
"201.1","C01056","M+Na[1+]","0.000123533229981376"
"174.11559","C00371","M-HCOOH+H[1+]","0.00171353323000289"
"174.11559","C02140","M+2H[2+]","0.00111353322998298"
"111.07951","C00388","M[1+]","9.00000000001455e-05"
"111.07951","C01176","M+3H[3+]","0.000933133436660682"
"111.07951","C01455","M+H2O+H[1+]","0.000966466769995122"
"233.12598","C01682","M-C3H4O2+H[1+]","0.00150353322996466"
"114.04288","C00233","M-NH3+H[1+]","0.000896466769987114"
"114.04288","C00671","M-NH3+H[1+]","0.000896466769987114"
"114.04288","C00902","M-NH3+H[1+]","0.000896466769987114"
"114.04288","C01012","M-NH3+H[1+]","0.000896466769987114"
"114.04288","C02122","M-NH3+H[1+]","0.000896466769987114"
"114.04288","C02129","M-NH3+H[1+]","0.000896466769987114"
"114.04288","C00078","M+H+Na[2+]","0.000346466769997278"
"114.04288","C00429","M[1+]","2.00000000063483e-05"
"114.04288","C00525","M+H+Na[2+]","0.000346466769997278"
"114.04288","C00806","M+H+Na[2+]","0.000346466769997278"
"112.02719","C01125","M-NH3+H[1+]","0.000886466769998151"
"112.02719","C00106","M[1+]","0.000109999999992283"
"226.05902","C01727","M-NH3+H[1+]","0.00215646677000336"
"226.05902","C00860","M+HCOOK[1+]","0.000243533229991044"
"226.05902","C01869","M+NaCl[1+]","0.00145646677000855"
"152.0155","C01756","M[1+]","0.000200000000006639"
"152.0155","C01964","M+H+Na[2+]","0.000973533229995382"
"286.22888","C00473","M[1+]","0.000819999999976062"
"286.22888","C00899","M[1+]","0.000819999999976062"
"248.21348","C00370","M[1+]","0.000519999999994525"
"259.17789","C00761","M-HCOOK+H[1+]","0.000413533229959739"
"181.11012","C00386","M-HCOOH+H[1+]","0.0016435332300091"
"133.05267","C00561","M[1+]","0.00012999999998442"
"133.05267","C01036","M-HCOONa+H[1+]","0.00069353322996335"
"133.05267","C01061","M-HCOONa+H[1+]","0.00069353322996335"
"133.05267","C02040","M[1+]","0.00012999999998442"
"161.10508","C00318","M[1+]","0.000120000000009668"
"161.10508","C01618","M+2H[2+]","0.00159646677002456"
"234.07392","C00079","M+HCOONa[1+]","0.000243533229991044"
"234.07392","C00357","M-HCOONa+H[1+]","0.00225646677006353"
"234.07392","C01233","M+H2O+H[1+]","0.000143533229959303"
"234.07392","C02057","M+HCOONa[1+]","0.000243533229991044"
"239.18815","C01670","M-HCOONa+H[1+]","0.000926466770010848"
"295.1161","C01425","M+H2O+H[1+]","0.00242353323000088"
"130.12178","C00179","M[1+]","2.00000000063483e-05"
"246.0864","C00475","M(S34)+H[1+]","0.00217646677000971"
"246.0864","C01092","M+NaCl[1+]","0.000276466770003481"
"222.11214","C00864","M(S34)+H[1+]","0.00163646677000884"
"175.06322","C00954","M[1+]","7.99999999969714e-05"
"175.06322","C01386","M[1+]","7.99999999969714e-05"
"175.06322","C01897","M+2H[2+]","0.000443533229997684"
"229.16741","C01301","M+H+Na[2+]","0.000666466770013585"
"116.09489","C00990","M[1+]","0.000109999999992283"
"220.08457","C00643","M[1+]","0.00022999999998774"
"220.08457","C00835","M-H2O+H[1+]","0.00169353323002497"
"220.08457","C01017","M[1+]","0.00022999999998774"
"151.07406","C01869","M-NH3+H[1+]","0.00131646677002095"
"151.07406","C01963","M+H[1+]","0.00131646676999253"
"151.07406","C00779","M-CO2+H[1+]","0.00131646676999253"
"151.07406","C00903","M+H2O+H[1+]","0.00131646677002095"
"151.07406","C01494","M-CO2+H[1+]","0.00131646676999253"
"151.07406","C01504","M+H2O+H[1+]","0.00131646677002095"
"151.07406","C01624","M-CO+H[1+]","0.00121646676998921"
"226.13152","C00612","M+K[1+]","0.000243533229991044"
"226.13152","C01029","M+K[1+]","0.000243533229991044"
"191.0944","C00386","M-H4O2+H[1+]","0.00172353323000607"
"242.18742","C01833","M-CO2+H[1+]","0.00104353322998918"
"155.13056","C02131","M-H2O+H[1+]","0.00148353323001515"
"452.28975","C00908","M(S34)+H[1+]","0.00177353323005036"
"452.28975","C00908","M(Cl37)+H[1+]","0.000373533230003886"
"279.14659","C01761","M-C3H4O2+H[1+]","0.00258646677002616"
"233.16232","C00477","M+2H[2+]","0.00185646677002183"
"405.1739","C01567","M[1+]","0.00220000000001619"
"191.13089","C01924","M(S34)+H[1+]","0.000513533229991481"
"191.13089","C01924","M(Cl37)+H[1+]","0.000886466769998151"
"191.13089","C00670","M-HCOONa+H[1+]","0.000413533229988161"
"191.13089","C00774","M-HCOOK+H[1+]","0.00081353323000144"
"115.06326","C00148","M[1+]","3.99999999984857e-05"
"115.06326","C00763","M[1+]","3.99999999984857e-05"
"115.06326","C01588","M+H+Na[2+]","0.000366466769989415"
"115.06326","C02185","M+H+Na[2+]","0.000366466769989415"
"98.07308","C00414","M[1+]","0.000119999999995457"
"178.06282","C00783","M+K[1+]","0.000343533229965942"
"178.06282","C01624","M[1+]","0.000180000000000291"
"145.08501","C00318","M-NH3+H[1+]","0.000966466769995122"
"145.08501","C01035","M[1+]","9.00000000001455e-05"
"145.08501","C01107","M-HCOOK+H[1+]","0.000866466769991803"
"201.07886","C00745","M+K[1+]","0.000383533229978639"
"223.12076","C01298","M(S34)+H[1+]","0.000483533229981958"
"223.12076","C01298","M(Cl37)+H[1+]","0.000916466770007673"
"223.12076","C00884","M-H2O+H[1+]","0.00188353323000001"
"223.12076","C01262","M-H2O+H[1+]","0.00188353323000001"
"113.02951","C00796","M+3H[3+]","0.0011001998966691"
"247.15673","C01965","M-CO2+H[1+]","0.00135353323000231"
"279.13122","C01632","M-CO+H[1+]","0.00265646677001996"
"133.08904","C01557","M-HCOOK+H[1+]","0.000763533229985569"
"133.08904","C01864","M-HCOOK+H[1+]","0.000763533229985569"
"252.11057","C00559","M+H[1+]","0.00149353322998991"
"252.11057","C00220","M-HCOONa+H[1+]","0.000306466770041425"
"552.29094","C01079","M-NH3+H[1+]","0.00516353323007479"
"165.07897","C00079","M[1+]","3.00000000095224e-05"
"165.07897","C02057","M[1+]","3.00000000095224e-05"
"362.17237","C02034","M[1+]","0.000530000000026121"
"150.06791","C01963","M[1+]","0.000189999999975043"
"332.13622","C00859","M-NH3+H[1+]","0.00185646677005025"
"195.12581","C00884","M-HCOOH+H[1+]","0.00173353323000924"
"195.12581","C01262","M-HCOOH+H[1+]","0.00173353323000924"
"267.18297","C00933","M-CO2+H[1+]","9.35332300286973e-05"
"143.05805","C00818","M-HCOONa+H[1+]","0.000573533229982104"
"143.05805","C00879","M-HCOONa+H[1+]","0.000573533229982104"
"143.05805","C01784","M+Na[1+]","7.35332299939273e-05"
"240.12178","C00884","M[1+]","0.000419999999991205"
"240.12178","C01262","M[1+]","0.000419999999991205"
"301.22462","C00823","M+NaCl[1+]","0.00225646677000668"
"118.02648","C00042","M[1+]","0.000119999999995457"
"118.02648","C02161","M+H+Na[2+]","0.00109646676999375"
"118.02648","C02170","M[1+]","0.000119999999995457"
"288.17227","C01833","M(S34)+H[1+]","0.000293533230035337"
"288.17227","C01833","M(Cl37)+H[1+]","0.00110646677001114"
"288.17227","C01137","M-HCOONa+H[1+]","0.00280646676998231"
"305.1615","C01533","M-HCOONa+H[1+]","0.000376466770035222"
"305.1615","C01564","M[1+]","0.00119999999998299"
"357.11641","C01957","M-H2O+H[1+]","0.00156646677004346"
"300.08349","C00272","M+NaCl[1+]","0.000113533229978202"
"187.16835","C00612","M[1+]","0.000149999999990769"
"187.16835","C01029","M[1+]","0.000149999999990769"
"361.15199","C00761","M+H2O+H[1+]","0.00261353322997593"
"361.15199","C01007","M-H2O+H[1+]","0.00141353322999294"
"361.15199","C01852","M-CO+H[1+]","0.00281353322998257"
"185.08406","C00392","M(Cl37)+H[1+]","0.000583533229985278"
"185.08406","C00794","M(Cl37)+H[1+]","0.000583533229985278"
"185.08406","C01489","M(Cl37)+H[1+]","0.000583533229985278"
"185.08406","C01507","M(Cl37)+H[1+]","0.000583533229985278"
"185.08406","C01697","M(Cl37)+H[1+]","0.000583533229985278"
"185.08406","C01722","M(Cl37)+H[1+]","0.000583533229985278"
"218.1154","C01294","M-HCOOK+H[1+]","0.00192353322998429"
"144.05378","C01746","M+NaCl[1+]","0.00119646677001128"
"344.13633","C01833","M+NaCl[1+]","0.00155353322998053"
"333.15684","C00255","M-CO2+H[1+]","0.00106353322996711"
"333.15684","C00933","M+Na[1+]","0.00216353323003204"
"333.15684","C01007","M-HCOOH+H[1+]","0.00106353322996711"
"333.15684","C01512","M-CO2+H[1+]","0.00246353322995674"
"333.15684","C01761","M-H2O+H[1+]","0.00283646677002025"
"210.08869","C00386","M-NH3+H[1+]","0.00131353323001804"
"210.08869","C00881","M-H2O+H[1+]","0.00141353323002136"
"243.12146","C02168","M(C13)+H[1+]","0.00048353323001038"
"243.12146","C01451","M-CO2+H[1+]","0.00131646676999253"
"317.17244","C02034","M-HCOOH+H[1+]","0.00233646677003208"
"312.10558","C01855","M+H[1+]","0.00219646677004448"
"312.10558","C01625","M[1+]","2.00000000063483e-05"
"232.10552","C01517","M(C13)+H[1+]","0.000543533230001003"
"232.10552","C01410","M[1+]","0.000379999999978509"
"101.04762","C00366","M-HCOONa+H[1+]","0.000556466770007091"
"101.04762","C01234","M[1+]","8.00000000111822e-05"
"315.14643","C00761","M-CO+H[1+]","0.00265353322998862"
"315.14643","C01761","M-H4O2+H[1+]","0.00264646676998836"
"267.09626","C00212","M[1+]","0.000540000000000873"
"267.09626","C00330","M[1+]","0.000540000000000873"
"310.28656","C02064","M[1+]","0.000639999999975771"
"228.12187","C01458","M+H2O+H[1+]","0.00120646677001446"
"228.12187","C01759","M+2H[2+]","0.00084353322998254"
"199.12074","C00386","M-CO+H[1+]","0.00186353323002209"
"166.0629","C01198","M[1+]","9.99999999748979e-05"
"166.0629","C01456","M[1+]","9.99999999748979e-05"
"166.0629","C01744","M[1+]","9.99999999748979e-05"
"166.0629","C02201","M[1+]","9.99999999748979e-05"
"358.21125","C01341","M+H[1+]","0.00277353323002671"
"330.21876","C01176","M[1+]","0.000740000000007512"
"332.1576","C01814","M-CO2+H[1+]","2.35332299780566e-05"
"332.1576","C02078","M[1+]","0.000799999999969714"
"213.0747","C00062","M+K[1+]","0.000223533229984696"
"213.0747","C00779","M+H2O+H[1+]","0.00107646677000162"
"213.0747","C00792","M+K[1+]","0.000223533229984696"
"213.0747","C01494","M+H2O+H[1+]","0.00107646677000162"
"270.05232","C01477","M[1+]","0.000479999999981828"
"260.12688","C02168","M+H2O+H[1+]","0.00129646676998618"
"214.15636","C01591","M+2H[2+]","0.00133353322999596"
"214.15636","C01833","M-C3H4O2+H[1+]","0.00128353322998009"
"179.09437","C00308","M(S34)+H[1+]","0.000393533229981813"
"179.09437","C00308","M(Cl37)+H[1+]","0.00100646677000782"
"137.0476","C00108","M[1+]","0.00010000000000332"
"137.0476","C00568","M[1+]","0.00010000000000332"
"137.0476","C01004","M[1+]","0.00010000000000332"
"248.11575","C00360","M-HCOOK+H[1+]","0.00157353322998688"
"184.12105","C00315","M+K[1+]","0.000373533229975465"
"184.12105","C00559","M-HCOONa+H[1+]","0.000626466770000889"
"215.11526","C00400","M+NaCl[1+]","0.00201646676998735"
"215.11526","C00553","M+NaCl[1+]","0.00201646676998735"
"215.11526","C00994","M-HCOOK+H[1+]","0.00038353323000706"
"215.11526","C01630","M-HCOONa+H[1+]","0.000283533229975319"
"118.06297","C01761","M(C13)+3H[3+]","0.000293533230006915"
"265.16729","C00933","M-HCOOH+H[1+]","1.35332300033042e-05"
"124.0523","C00727","M[1+]","0.00010000000000332"
"124.0523","C01502","M[1+]","0.00010000000000332"
"124.0523","C01746","M+K[1+]","0.000423533230005546"
"144.04215","C00565","M+HCOOK[1+]","7.35332299939273e-05"
"144.04215","C00922","M[1+]","0.00015000000001919"
"144.04215","C01233","M-C3H4O2+H[1+]","7.35332299655056e-05"
"144.04215","C01757","M[1+]","0.00015000000001919"
"119.03707","C01163","M-HCOONa+H[1+]","0.000793533229995091"
"119.03707","C01278","M-HCOONa+H[1+]","0.000793533229995091"
"119.03707","C01313","M+3H[3+]","0.000260199896672475"
"119.03707","C02167","M-HCOONa+H[1+]","0.000793533229995091"
"400.22303","C02202","M[1+]","0.00326999999998634"
"400.22303","C02203","M-CO2+H[1+]","4.64667700157406e-05"
"133.05262","C00561","M[1+]","0.000180000000000291"
"133.05262","C01036","M-HCOONa+H[1+]","0.000643533229947479"
"133.05262","C01061","M-HCOONa+H[1+]","0.000643533229947479"
"133.05262","C02040","M[1+]","0.000180000000000291"
"150.06791","C01963","M[1+]","0.000189999999975043"
"222.1366","C02029","M+H[1+]","0.00162353322997433"
"275.12647","C01121","M-HCOONa+H[1+]","0.00129353322995485"
"275.12647","C01588","M+HCOONa[1+]","0.00109353323000505"
"275.12647","C01699","M-C3H4O2+H[1+]","0.00130646677001778"
"275.12647","C02185","M+HCOONa[1+]","0.00109353323000505"
"148.07346","C00418","M[1+]","0.000139999999987594"
"148.07346","C00522","M[1+]","0.000139999999987594"
"148.07346","C02104","M[1+]","0.000139999999987594"
"183.05303","C00847","M[1+]","0.000169999999997117"
"165.05451","C00082","M-NH3+H[1+]","0.000166466770025409"
"165.05451","C00166","M+H[1+]","6.64667700220889e-05"
"165.05451","C00478","M(S34)+H[1+]","0.0013664667700084"
"165.05451","C00811","M+H[1+]","6.64667700220889e-05"
"165.05451","C01088","M(S34)+H[1+]","0.0013664667700084"
"165.05451","C01536","M-NH3+H[1+]","0.000166466770025409"
"165.05451","C01772","M+H[1+]","6.64667700220889e-05"
"165.05451","C01989","M(S34)+H[1+]","0.0013664667700084"
"165.05451","C01068","M-HCOONa+H[1+]","0.000166466769996987"
"165.05451","C01752","M-CO+H[1+]","6.64667700220889e-05"
"289.18835","C01533","M-HCOOK+H[1+]","0.000373533230003886"
"293.13682","C00486","M+2H[2+]","0.00220646677001923"
"293.13682","C01760","M+HCOONa[1+]","0.00094353322998586"
"347.17245","C00535","M+NaCl[1+]","0.00232646677000048"
"347.17245","C00674","M+NaCl[1+]","0.00232646677000048"
"347.17245","C01227","M+NaCl[1+]","0.00232646677000048"
"347.17245","C01433","M-CO2+H[1+]","0.00237353323001344"
"209.06864","C01767","M+NaCl[1+]","0.00173646677001216"
"209.06864","C01868","M+NaCl[1+]","0.00173646677001216"
"209.06864","C01951","M+NaCl[1+]","0.00173646677001216"
"318.10976","C02138","M-H4O2+H[1+]","0.00138353323001184"
"235.15684","C01670","M-C3H4O2+H[1+]","0.00146353322998038"
"217.13141","C01453","M+H2O+H[1+]","0.00216646677003496"
"217.13141","C01633","M+NaCl[1+]","0.00156646677001504"
"217.13141","C01677","M-HCOONa+H[1+]","0.000566466770038687"
"242.10627","C00268","M(S34)+H[1+]","0.00139353322998659"
"242.10627","C00268","M(Cl37)+H[1+]","6.46677000304408e-06"
"250.12002","C01550","M-H2O+H[1+]","0.00144353323003088"
"253.16744","C00757","M-HCOOK+H[1+]","0.00213646677002544"
"618.48275","C00773","M-HCOONa+H[1+]","0.000273533230028988"
"315.1101","C01625","M(S34)+H[1+]","0.00142353323002453"
"315.1101","C01625","M(Cl37)+H[1+]","2.35332299780566e-05"
"315.1101","C01175","M-C3H4O2+H[1+]","0.00262353322995068"
"264.11025","C00020","M-HCOOK+H[1+]","0.0011735332299736"
"264.11025","C00270","M-HCOOH+H[1+]","0.00237353323001344"
"264.11025","C00362","M-HCOOK+H[1+]","0.0011735332299736"
"264.11025","C00946","M-HCOOK+H[1+]","0.0011735332299736"
"264.11025","C01169","M-CO2+H[1+]","0.00157353322998688"
"264.11025","C01367","M-HCOOK+H[1+]","0.0011735332299736"
"100.03462","C01207","M+2H[2+]","0.000943533230014282"
"321.17336","C00915","M-H2O+H[1+]","0.00161646676997407"
"214.12032","C01223","M[1+]","0.00111999999998602"
"214.12032","C01740","M+HCOOK[1+]","5.64667700189148e-05"
"207.05287","C00534","M+K[1+]","0.000193533230003595"
"207.05287","C01252","M[1+]","0.00032999999999106"
"163.09955","C02162","M-HCOOK+H[1+]","0.000773533229988743"
"200.1418","C01550","M-HCOONa+H[1+]","2.35332299780566e-05"
"215.09442","C01727","M-CO+H[1+]","0.00174353323001242"
"486.29337","C02033","M+Na[1+]","0.00349353322997104"
"211.08404","C00808","M+NaCl[1+]","0.0019364667700188"
"211.08404","C00809","M+NaCl[1+]","0.0019364667700188"
"211.08404","C00964","M+NaCl[1+]","0.0019364667700188"
"211.08404","C01123","M+NaCl[1+]","0.0019364667700188"
"211.08404","C01499","M+NaCl[1+]","0.0019364667700188"
"211.08404","C02213","M+NaCl[1+]","0.0019364667700188"
"82.0418","C01893","M+3H[3+]","0.000176466770000161"
"139.02685","C00870","M[1+]","5.00000000158707e-05"
"139.02685","C01020","M[1+]","5.00000000158707e-05"
"139.02685","C01988","M[1+]","5.00000000158707e-05"
"139.02685","C01990","M-HCOONa+H[1+]","0.000673533229957002"
"158.03669","C00968","M(C13)+2H[2+]","0.00108646677000479"
"158.03669","C01210","M(S34)+H[1+]","0.00108646677000479"
"268.07314","C01993","M(C13)+H[1+]","0.00263646676995677"
"268.07314","C00858","M[1+]","0.00045999999997548"
"268.07314","C01458","M+NaCl[1+]","0.0020635332300003"
"408.17998","C01567","M(S34)+H[1+]","0.000803533229998266"
